AirportID,Year,Month,Day,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter,__index_level_0__
14747,2013,9,26,1453,-8,SCT025,10.0,,61.0,16.1,53.0,11.4,45.0,7.2,56.0,7.0,320,,29.66,,,30.15,AA,,30.13,4291
11066,2013,7,22,937,-5,SCT006 BKN016 OVC039,1.0,+RA BR,70.0,21.0,67.0,19.6,66.0,19.0,87.0,0.0,000,,29.01,,,,SP,,29.88,4292
13244,2013,8,8,1254,-6,FEW040 BKN250,10.0,,93.0,33.9,80.0,26.6,75.0,23.9,56.0,7.0,260,,29.55,,,29.9,AA,,29.91,4293
13931,2013,4,4,451,-5,CLR,10.0,,41.0,5.0,35.0,1.7,26.0,-3.3,55.0,11.0,040,,30.34,,,30.36,AA,,30.37,4294
11697,2013,10,30,1653,-5,FEW034,10.0,,80.0,26.7,71.0,21.5,66.0,18.9,62.0,10.0,070,17.0,30.08,,,30.08,AA,,30.09,4295
10800,2013,6,10,853,-8,BKN026,10.0,,67.0,19.4,59.0,14.9,53.0,11.7,61.0,8.0,170,,29.17,,,29.92,AA,,29.95,4296
14771,2013,7,24,156,-8,FEW003 SCT160,10.0,,57.0,13.9,55.0,12.6,53.0,11.7,87.0,8.0,300,,29.95,,,29.96,AA,,29.97,4297
14869,2013,4,8,1324,-7,SCT031 BKN048 OVC060,10.0,,45.0,7.0,41.0,5.1,37.0,3.0,74.0,11.0,320,,25.22,,,,SP,,29.47,4298
11259,2013,5,15,2005,-6,BKN031CB OVC110,3.0,-TSRA BR,66.0,19.0,64.0,17.8,63.0,17.0,90.0,20.0,150,,29.31,,,,SP,,29.83,4299
13204,2013,6,1,1053,-5,FEW029 SCT043 BKN049,10.0,,85.0,29.4,75.0,24.0,71.0,21.7,63.0,13.0,100,17.0,29.94,,,30.04,AA,,30.05,4300
10800,2013,7,3,553,-8,CLR,10.0,,70.0,21.1,65.0,18.3,62.0,16.7,76.0,5.0,160,,29.13,,,29.88,AA,,29.91,4301
10299,2013,5,14,453,-9,FEW070 SCT090 BKN200,10.0,,35.0,1.7,28.0,-2.4,12.0,-11.1,39.0,9.0,020,,29.36,,,29.5,AA,,29.5,4302
13795,2013,5,17,315,-5,CLR,10.0,,64.0,18.0,63.0,17.4,63.0,17.0,97.0,6.0,230,,29.91,,,,AA,,30.01,4303
10693,2013,4,8,353,-6,BKN050,10.0,,52.0,11.1,48.0,9.1,45.0,7.2,77.0,6.0,180,,29.33,,,29.97,AA,,29.98,4304
12451,2013,4,29,1956,-5,FEW010 BKN050 BKN095,10.0,,65.0,18.3,64.0,17.6,63.0,17.2,93.0,8.0,160,,29.96,,,29.99,AA,0.08,29.99,4305
11433,2013,5,7,2153,-5,SCT150 BKN250,10.0,,64.0,17.8,56.0,13.4,50.0,10.0,61.0,0.0,000,,29.33,,,30.03,AA,,30.04,4306
13931,2013,7,27,151,-5,CLR,10.0,,68.0,20.0,66.0,18.6,64.0,17.8,87.0,3.0,190,,30.03,,,30.06,AA,,30.06,4307
10423,2013,5,20,1453,-6,FEW048,9.0,,92.0,33.3,77.0,24.7,70.0,21.1,49.0,20.0,150,28.0,29.22,,,29.72,AA,,29.75,4308
15376,2013,4,7,1153,-7,CLR,10.0,,80.0,26.7,54.0,12.2,28.0,-2.2,15.0,7.0,300,,27.25,,,29.79,AA,,29.91,4309
14635,2013,7,4,753,-5,CLR,10.0,,77.0,25.0,75.0,23.8,74.0,23.3,91.0,11.0,100,,30.09,,,30.11,AA,,30.12,4310
13342,2013,4,27,1352,-6,FEW040 SCT250,10.0,,62.0,16.7,52.0,11.2,43.0,6.1,50.0,17.0,130,,29.4,,,30.15,AA,,30.15,4311
10423,2013,5,26,1753,-6,FEW025 SCT120 OVC200,10.0,,83.0,28.3,74.0,23.4,70.0,21.1,65.0,9.0,160,,29.45,,,29.95,AA,,29.98,4312
14307,2013,5,6,2251,-5,VV002,1.0,BR,48.0,8.9,48.0,8.6,47.0,8.3,96.0,5.0,160,,30.13,,,30.2,AA,,30.2,4313
14831,2013,4,17,1953,-8,CLR,10.0,,59.0,15.0,50.0,9.8,40.0,4.4,50.0,14.0,320,,30.17,,,30.21,AA,,30.22,4314
12953,2013,4,12,1347,-5,OVC009,5.0,-RA BR,43.0,6.0,41.0,5.1,39.0,4.0,86.0,22.0,050,29.0,29.75,,,,SP,,29.78,4315
13795,2013,9,1,335,-5,BKN002,1.5,,72.0,22.0,71.0,21.4,70.0,21.0,93.0,3.0,220,,29.8,,,,AA,,29.9,4316
14635,2013,5,18,653,-5,CLR,7.0,,69.0,20.6,69.0,20.5,69.0,20.6,100.0,0.0,000,,30.06,,,30.09,AA,,30.09,4317
14027,2013,10,7,953,-5,SCT027 SCT037 BKN250,10.0,,85.0,29.4,75.0,24.0,71.0,21.7,63.0,11.0,220,,29.88,,,29.9,AA,,29.9,4318
14307,2013,6,22,2151,-5,FEW008 BKN180 BKN250,10.0,,65.0,18.3,63.0,17.3,62.0,16.7,90.0,7.0,200,,30.12,,,30.19,AA,,30.19,4319
13830,2013,6,15,154,-10,CLR,10.0,,74.0,23.3,68.0,20.1,65.0,18.3,74.0,11.0,040,,29.96,,,30.02,AA,,30.01,4320
10397,2013,6,13,1652,-5,FEW045 SCT250,10.0,,89.0,31.7,75.0,23.6,68.0,20.0,50.0,15.0,250,26.0,28.72,,,29.77,AA,,29.81,4321
13830,2013,6,28,54,-10,CLR,10.0,-RA,71.0,21.7,67.0,19.2,64.0,17.8,79.0,5.0,090,,29.95,,,30.02,AA,T,30.0,4322
15016,2013,6,2,751,-6,OVC018,10.0,,64.0,17.8,60.0,15.5,57.0,13.9,78.0,10.0,310,,29.21,,,29.95,AA,,29.97,4323
10721,2013,6,19,1729,-5,CLR,1.75,HZ,66.0,19.0,57.0,13.9,50.0,10.0,57.0,9.0,120,,30.02,,,,SP,,30.05,4324
12889,2013,10,24,56,-8,BKN240,10.0,,63.0,17.2,45.0,6.9,20.0,-6.7,19.0,9.0,210,,27.62,,,29.84,AA,,29.9,4325
13204,2013,8,15,853,-5,FEW014 SCT250,10.0,,82.0,27.8,78.0,25.4,76.0,24.4,82.0,0.0,000,,29.92,,,30.02,AA,,30.03,4326
12892,2013,4,1,253,-8,BKN009,10.0,,56.0,13.3,53.0,11.8,51.0,10.6,83.0,7.0,280,,29.77,,,30.11,AA,,30.12,4327
12954,2013,4,25,153,-8,SCT039 OVC055,10.0,,60.0,15.6,55.0,12.8,51.0,10.6,72.0,0.0,000,,29.93,,,29.96,AA,,29.97,4328
14635,2013,9,8,753,-5,CLR,10.0,,76.0,24.4,73.0,22.9,72.0,22.2,87.0,3.0,060,28.0,29.92,,,29.94,AA,,29.95,4329
12339,2013,5,30,1354,-5,SCT047TCU BKN055 BKN100,10.0,,84.0,28.9,71.0,21.5,64.0,17.8,51.0,22.0,190,30.0,29.15,,,29.99,AA,,30.01,4330
14107,2013,5,10,2151,-7,SCT120 BKN250,10.0,,88.0,31.1,58.0,14.6,31.0,-0.6,13.0,15.0,310,,28.79,,,29.91,AA,,29.97,4331
12889,2013,4,1,1956,-8,FEW100,10.0,,69.0,20.6,49.0,9.7,28.0,-2.2,22.0,13.0,240,,27.6,,,29.83,AA,,29.88,4332
12191,2013,4,7,753,-6,FEW038,10.0,,69.0,20.6,64.0,17.8,61.0,16.1,76.0,10.0,150,,29.92,,,29.98,AA,T,29.97,4333
10397,2013,5,25,1652,-5,SCT250,10.0,,78.0,25.6,60.0,15.5,46.0,7.8,32.0,7.0,280,,29.12,,,30.2,AA,,30.22,4334
13244,2013,9,20,1254,-6,BKN007 OVC012,1.0,RA BR,76.0,24.3,75.0,24.0,75.0,24.0,97.0,10.0,320,,29.52,,,,AA,,29.88,4335
14908,2013,4,27,2312,-8,BKN011,10.0,,59.0,15.0,56.0,13.4,54.0,12.0,84.0,3.0,190,,29.97,,,,SP,,30.03,4336
13795,2013,6,17,115,-5,CLR,10.0,,66.0,19.0,64.0,17.8,63.0,17.0,90.0,7.0,190,,29.98,,,,AA,,30.08,4337
13795,2013,4,27,1335,-5,SCT080,10.0,,73.0,23.0,56.0,13.4,41.0,5.0,32.0,11.0,080,16.0,30.22,,,,AA,,30.32,4338
14122,2013,8,28,927,-5,SCT005 BKN028 OVC065,2.0,BR,73.0,23.0,72.0,22.4,72.0,22.0,97.0,8.0,200,,28.6,,,,SP,,29.88,4339
14869,2013,7,12,1453,-7,FEW065 SCT130 SCT200,10.0,,85.0,29.4,64.0,17.9,52.0,11.1,32.0,8.0,110,,25.71,,,29.84,AA,,30.02,4340
15016,2013,4,10,1549,-6,FEW035 SCT044 BKN110,7.0,,70.0,21.0,66.0,19.0,64.0,18.0,81.0,9.0,030,,28.91,,,,SP,,29.66,4341
13487,2013,10,18,2353,-6,BKN090 BKN110 OVC130,10.0,,43.0,6.1,40.0,4.3,36.0,2.2,76.0,5.0,240,,28.94,,,29.84,AA,,29.83,4342
14524,2013,5,29,154,-5,SCT200,10.0,,71.0,21.7,66.0,18.9,63.0,17.2,76.0,10.0,200,,29.96,,,30.14,AA,,30.14,4343
15304,2013,5,3,553,-5,BKN041 BKN060,10.0,,71.0,21.7,68.0,20.2,67.0,19.4,87.0,3.0,170,,29.8,,,29.8,AA,,29.81,4344
14107,2013,6,11,751,-7,FEW180 FEW220,10.0,,88.0,31.1,58.0,14.5,30.0,-1.1,12.0,8.0,080,,28.69,,,29.8,AA,,29.86,4345
13244,2013,10,5,2354,-6,FEW008 BKN027 OVC038,10.0,-RA,67.0,19.4,65.0,18.0,63.0,17.2,87.0,13.0,310,,29.55,,,29.9,AA,T,29.91,4346
14100,2013,6,20,554,-5,SCT023 SCT070 SCT140,10.0,,62.0,16.7,59.0,15.0,57.0,13.9,84.0,0.0,000,,30.22,,,30.25,AA,,30.25,4347
10721,2013,4,1,2354,-5,CLR,10.0,,35.0,1.7,28.0,-2.3,12.0,-11.1,39.0,15.0,280,18.0,29.79,,,29.82,AA,,29.82,4348
14100,2013,7,15,2154,-5,BKN250,10.0,,87.0,30.6,75.0,24.0,70.0,21.1,57.0,8.0,320,,30.15,,,30.18,AA,,30.18,4349
15304,2013,10,21,2253,-5,CLR,10.0,,77.0,25.0,74.0,23.1,72.0,22.2,85.0,3.0,030,,29.96,,,29.97,AA,,29.97,4350
13930,2013,4,2,1451,-6,SCT080,10.0,,44.0,6.7,33.0,0.4,11.0,-11.7,26.0,16.0,280,25.0,29.47,6.0,9.0,30.22,AA,,30.2,4351
14843,2013,9,14,756,-4,SCT033 SCT070,10.0,,82.0,27.8,76.0,24.3,73.0,22.8,74.0,0.0,000,,29.87,,,29.87,AA,,29.88,4352
15376,2013,10,14,653,-7,CLR,10.0,,58.0,14.4,49.0,9.6,41.0,5.0,53.0,3.0,190,,27.4,,,29.98,AA,,30.08,4353
13851,2013,10,6,852,-6,FEW200,10.0,,57.0,13.9,45.0,7.3,31.0,-0.6,37.0,22.0,330,30.0,28.73,,,30.11,AA,,30.12,4354
14771,2013,6,17,756,-8,FEW008,10.0,,59.0,15.0,54.0,12.3,50.0,10.0,72.0,20.0,290,28.0,30.08,,,30.09,AA,,30.1,4355
14107,2013,7,20,851,-7,FEW090 SCT140 SCT190,10.0,,85.0,29.4,75.0,23.6,70.0,21.1,61.0,6.0,280,,28.7,,,29.81,AA,,29.88,4356
15016,2013,7,5,651,-6,SCT250,6.0,HZ,73.0,22.8,69.0,20.6,67.0,19.4,82.0,3.0,180,,29.33,,,30.05,AA,,30.09,4357
14635,2013,6,4,1353,-5,SCT043 BKN070 OVC100,10.0,-RA,78.0,25.6,73.0,22.9,71.0,21.7,79.0,8.0,130,,29.97,,,29.99,AA,T,30.0,4358
11066,2013,10,2,721,-5,FEW021 SCT026 BKN033,6.0,BR,63.0,17.0,61.0,15.9,59.0,15.0,87.0,0.0,000,,29.22,,,,SP,,30.1,4359
14893,2013,4,26,2053,-8,CLR,10.0,,60.0,15.6,55.0,12.5,50.0,10.0,70.0,8.0,170,,30.09,,,30.12,AA,,30.13,4360
13232,2013,5,23,2051,-6,CLR,10.0,,44.0,6.7,39.0,3.8,32.0,0.0,63.0,14.0,010,22.0,29.59,,,30.27,AA,,30.26,4361
13204,2013,10,15,653,-5,OVC004,1.0,BR,70.0,21.1,69.0,20.3,68.0,20.0,93.0,6.0,330,,29.87,,,29.98,AA,,29.98,4362
12892,2013,7,2,823,-8,SCT001 BKN006 BKN140,0.75,BCFG BR,72.0,22.0,67.0,19.4,64.0,18.0,76.0,8.0,260,,29.6,,,,SP,,29.95,4363
13830,2013,7,18,954,-10,FEW030 SCT050,10.0,,85.0,29.4,78.0,25.5,75.0,23.9,72.0,21.0,040,,29.97,,,30.03,AA,,30.02,4364
12889,2013,5,12,856,-8,FEW100 SCT250,10.0,,85.0,29.4,56.0,13.5,29.0,-1.7,13.0,3.0,160,,27.82,,,30.04,AA,,30.12,4365
11259,2013,7,28,1953,-6,FEW065 SCT220,10.0,,90.0,32.2,74.0,23.1,66.0,18.9,45.0,13.0,130,,29.38,,,29.88,AA,,29.9,4366
13871,2013,8,26,52,-6,SCT250,10.0,,81.0,27.2,73.0,22.7,69.0,20.6,67.0,14.0,170,,29.04,,,30.05,AA,,30.09,4367
12191,2013,6,18,153,-6,FEW250,10.0,,79.0,26.1,76.0,24.1,74.0,23.3,85.0,3.0,210,,29.9,,,29.96,AA,,29.95,4368
14893,2013,5,30,953,-8,CLR,10.0,,73.0,22.8,61.0,16.0,52.0,11.1,48.0,5.0,VR ,,29.91,,,29.93,AA,,29.94,4369
14635,2013,8,21,1553,-5,CLR,10.0,,86.0,30.0,76.0,24.5,72.0,22.2,63.0,17.0,080,,29.96,,,29.98,AA,T,29.99,4370
13795,2013,5,30,1055,-5,SCT034 BKN047 BKN050,10.0,,84.0,29.0,73.0,22.9,68.0,20.0,59.0,6.0,230,,30.16,,,,AA,,30.27,4371
13851,2013,6,4,2352,-6,SCT060 BKN080,10.0,,72.0,22.2,69.0,20.7,68.0,20.0,87.0,8.0,120,,28.52,,,29.85,AA,,29.9,4372
11697,2013,5,31,1953,-5,SCT020,10.0,,79.0,26.0,76.0,24.1,74.0,23.3,85.0,9.0,120,,30.01,,,30.02,AA,,30.02,4373
12173,2013,10,19,1453,-10,FEW035 SCT050 SCT200,10.0,,82.0,27.8,71.0,21.9,66.0,18.9,58.0,9.0,230,,29.81,,,29.83,AA,T,29.83,4374
15304,2013,4,10,953,-5,FEW030,10.0,,78.0,25.6,70.0,20.8,65.0,18.3,64.0,8.0,140,,30.09,0.0,2.0,30.09,AA,,30.1,4375
14679,2013,5,5,1851,-8,SCT014 BKN030 BKN100,10.0,,61.0,16.1,57.0,13.9,54.0,12.2,78.0,11.0,160,,29.92,,,29.95,AA,,29.95,4376
13495,2013,5,23,2253,-6,FEW025 SCT090 OVC150,10.0,,72.0,22.2,69.0,20.4,67.0,19.4,84.0,5.0,140,,30.01,,,30.03,AA,T,30.03,4377
14122,2013,8,13,1751,-5,SCT041 BKN050 OVC220,10.0,,69.0,20.6,60.0,15.6,54.0,12.2,59.0,16.0,340,23.0,28.62,,,29.9,AA,,29.9,4378
12889,2013,9,2,1456,-8,FEW060 SCT090CB BKN120,10.0,TS,95.0,35.0,72.0,22.2,61.0,16.1,32.0,11.0,120,,27.54,,,29.7,AA,,29.82,4379
12339,2013,7,10,1754,-5,SCT030 SCT160 BKN220,10.0,,81.0,27.2,73.0,22.7,69.0,20.6,67.0,8.0,230,,29.01,,,29.85,AA,,29.87,4380
15016,2013,4,3,1351,-6,SCT250,10.0,,51.0,10.6,39.0,3.7,19.0,-7.2,28.0,15.0,070,20.0,29.54,,,30.33,AA,,30.31,4381
14107,2013,6,1,1851,-7,BKN250,10.0,,105.0,40.6,66.0,18.6,36.0,2.2,9.0,11.0,310,,28.48,,,29.59,AA,,29.65,4382
10529,2013,6,22,1151,-5,SCT200 SCT220 BKN250,10.0,,83.0,28.3,66.0,19.1,56.0,13.3,40.0,10.0,230,,30.0,,,30.19,AA,,30.2,4383
14831,2013,5,1,1353,-8,CLR,10.0,,84.0,28.9,56.0,13.4,27.0,-2.8,12.0,14.0,280,23.0,29.94,,,29.99,AA,,29.99,4384
13795,2013,7,18,2235,-5,CLR,10.0,,75.0,24.0,74.0,23.1,73.0,23.0,94.0,6.0,190,,30.03,,,,AA,,30.13,4385
13931,2013,8,25,251,-5,CLR,10.0,,71.0,21.7,63.0,17.0,57.0,13.9,61.0,9.0,080,,30.26,,,30.29,AA,,30.29,4386
13232,2013,7,20,1551,-6,FEW065 SCT250,10.0,,86.0,30.0,69.0,20.4,59.0,15.0,40.0,9.0,080,,29.19,,,29.81,AA,,29.85,4387
14747,2013,7,2,1753,-8,FEW040,10.0,,81.0,27.2,63.0,17.4,51.0,10.6,35.0,8.0,010,,29.61,,,30.09,AA,,30.08,4388
14524,2013,9,28,1754,-5,FEW030 OVC065,10.0,,67.0,19.4,60.0,15.3,54.0,12.2,63.0,8.0,020,,30.04,,,30.23,AA,,30.22,4389
15016,2013,4,3,1651,-6,SCT150 BKN250,10.0,,51.0,10.6,39.0,4.1,22.0,-5.6,32.0,8.0,070,,29.52,,,30.29,AA,,30.28,4390
14027,2013,7,6,1253,-5,SCT026 SCT033TCU SCT049,10.0,,88.0,31.1,76.0,24.2,70.0,21.1,55.0,21.0,100,,30.09,,,30.1,AA,,30.11,4391
10140,2013,7,19,1520,-7,SCT060CB BKN120 BKN200,7.0,TS SQ,75.0,24.0,62.0,16.9,55.0,13.0,50.0,41.0,030,55.0,24.75,,,,SP,,30.09,4392
10800,2013,9,4,2253,-8,CLR,10.0,,86.0,30.0,66.0,18.8,53.0,11.7,32.0,0.0,000,,29.1,,,29.83,AA,,29.88,4393
15016,2013,4,12,1451,-6,OVC038,10.0,,45.0,7.2,38.0,3.5,29.0,-1.7,54.0,18.0,280,,29.17,1.0,13.0,29.94,AA,,29.93,4394
14730,2013,10,6,1856,-5,FEW030 BKN075 BKN100,10.0,,57.0,13.9,55.0,12.6,53.0,11.7,87.0,7.0,180,,29.32,,,29.83,AA,0.01,29.84,4395
13232,2013,10,2,2251,-6,SCT240,10.0,,67.0,19.4,60.0,15.2,54.0,12.2,63.0,0.0,000,,29.34,,,29.98,AA,,30.0,4396
14122,2013,5,31,51,-5,BKN250,8.0,,69.0,20.6,65.0,18.1,62.0,16.7,79.0,0.0,000,,28.83,,,30.11,AA,,30.12,4397
11618,2013,8,27,1451,-5,SCT050 SCT250,10.0,,87.0,30.6,72.0,22.4,65.0,18.3,48.0,9.0,360,,29.82,,,29.85,AA,,29.85,4398
10397,2013,5,21,1052,-5,SCT040TCU,10.0,,83.0,28.3,72.0,22.0,66.0,18.9,57.0,6.0,VR ,,28.96,,,30.03,AA,,30.06,4399
14107,2013,4,13,851,-7,CLR,10.0,,70.0,21.1,51.0,10.2,29.0,-1.7,22.0,5.0,VR ,,28.65,,,29.78,AA,,29.82,4400
14570,2013,4,8,955,-8,SCT032 BKN043,10.0,,38.0,3.3,32.0,0.2,24.0,-4.4,57.0,24.0,340,33.0,25.44,1.0,33.0,29.88,SY-MT,,29.9,4401
13871,2013,5,5,2252,-6,OVC015,10.0,,50.0,10.0,48.0,9.1,47.0,8.3,90.0,5.0,360,,29.08,,,30.14,AA,,30.13,4402
14843,2013,9,12,2156,-4,SCT023,10.0,,82.0,27.8,76.0,24.3,73.0,22.8,74.0,8.0,060,,29.84,,,29.84,AA,,29.85,4403
14730,2013,6,17,756,-5,FEW040,7.0,,73.0,22.8,70.0,20.9,68.0,20.0,84.0,0.0,000,,29.47,,,29.97,AA,,29.99,4404
14730,2013,10,24,956,-5,OVC070,10.0,,44.0,6.7,39.0,4.0,33.0,0.6,65.0,6.0,250,,29.64,,,30.17,AA,,30.17,4405
10800,2013,10,22,2053,-8,CLR,7.0,,62.0,16.7,58.0,14.4,55.0,12.8,78.0,5.0,140,,29.18,,,29.93,AA,,29.96,4406
13830,2013,7,17,1754,-10,FEW040 SCT065,10.0,,82.0,27.8,75.0,23.9,72.0,22.2,72.0,18.0,060,28.0,29.88,,,29.95,AA,,29.93,4407
14570,2013,6,14,855,-8,SCT170 BKN220,10.0,,60.0,15.6,45.0,7.0,27.0,-2.8,28.0,5.0,VR ,,25.68,,,30.06,AA,,30.17,4408
10821,2013,7,8,154,-5,SCT110 BKN130 BKN250,10.0,,71.0,21.7,70.0,20.9,69.0,20.6,93.0,0.0,000,,29.88,,,30.05,AA,,30.05,4409
14100,2013,9,18,1054,-5,FEW050,10.0,,65.0,18.3,53.0,11.8,42.0,5.6,43.0,0.0,000,,30.3,,,30.32,AA,,30.33,4410
14683,2013,5,31,2251,-6,SCT015,10.0,,79.0,26.1,76.0,24.1,74.0,23.3,85.0,11.0,160,,28.96,,,29.76,AA,,29.82,4411
10693,2013,5,2,1653,-6,FEW055 SCT100 BKN180,10.0,,76.0,24.4,64.0,17.7,56.0,13.3,50.0,8.0,170,,29.42,,,30.05,AA,,30.07,4412
13795,2013,9,11,1155,-5,FEW038,10.0,,84.0,29.0,72.0,22.2,66.0,19.0,55.0,3.0,020,,30.09,,,,AA,,30.19,4413
12173,2013,5,4,1053,-10,FEW039 SCT050 SCT065,10.0,,79.0,26.1,71.0,21.4,66.0,18.9,65.0,9.0,180,,29.98,,,30.0,AA,,30.0,4414
13232,2013,9,18,1849,-6,FEW018 BKN050CB OVC120,5.0,TS HZ,70.0,21.0,66.0,19.0,64.0,18.0,81.0,16.0,120,,29.29,,,,SP,,29.95,4415
13342,2013,10,19,152,-6,BKN100,10.0,,43.0,6.1,40.0,4.3,36.0,2.2,76.0,3.0,260,,29.12,,,29.87,AA,,29.86,4416
14057,2013,4,21,853,-8,FEW017 BKN023 OVC029,10.0,-DZ,49.0,9.4,46.0,7.8,43.0,6.1,80.0,3.0,080,,30.17,,,30.29,AA,T,30.29,4417
10423,2013,4,14,353,-6,BKN013,8.0,,54.0,12.2,53.0,11.9,53.0,11.7,96.0,0.0,000,,29.21,,,29.72,AA,,29.74,4418
14122,2013,9,21,651,-5,FEW028 BKN070 OVC150,9.0,,68.0,20.0,65.0,18.2,63.0,17.2,84.0,7.0,180,,28.46,,,29.72,AA,,29.73,4419
13342,2013,10,30,752,-6,OVC005,2.5,BR,49.0,9.4,48.0,8.6,46.0,7.8,89.0,0.0,000,,29.39,,,30.14,AA,,30.13,4420
14100,2013,7,10,654,-5,OVC010,8.0,,79.0,26.1,75.0,23.8,73.0,22.8,82.0,9.0,210,,29.93,,,29.96,AA,,29.96,4421
10693,2013,10,16,2251,-6,OVC006,8.0,,61.0,16.0,60.0,15.4,59.0,15.0,93.0,3.0,340,,29.3,,,,SP,,29.95,4422
14492,2013,6,14,1051,-5,SCT047,10.0,,77.0,25.0,64.0,17.6,55.0,12.8,47.0,13.0,030,22.0,29.43,,,29.88,AA,,29.9,4423
14524,2013,10,20,2054,-5,CLR,10.0,,49.0,9.4,46.0,7.8,43.0,6.1,80.0,0.0,000,,29.94,,,30.13,AA,,30.12,4424
10529,2013,10,8,751,-5,FEW200 SCT250,10.0,,55.0,12.8,50.0,9.7,44.0,6.7,67.0,11.0,320,,29.99,,,30.19,AA,,30.19,4425
12191,2013,6,12,1153,-6,SCT030 SCT250,10.0,,92.0,33.3,80.0,26.5,75.0,23.9,58.0,7.0,VR ,,30.0,,,30.06,AA,T,30.05,4426
14843,2013,4,22,556,-4,FEW030 SCT044 SCT055,10.0,,74.0,23.3,68.0,19.8,64.0,17.8,71.0,0.0,000,,29.99,,,29.99,AA,,30.0,4427
14524,2013,5,12,2154,-5,CLR,10.0,,56.0,13.3,46.0,7.5,33.0,0.6,42.0,6.0,330,,29.85,,,30.05,AA,,30.03,4428
12173,2013,7,15,1853,-10,FEW026 SCT039 SCT046,10.0,,80.0,26.7,71.0,21.5,66.0,18.9,62.0,14.0,080,,29.96,,,29.98,AA,,29.98,4429
14893,2013,7,16,853,-8,CLR,10.0,,66.0,18.9,58.0,14.2,51.0,10.6,59.0,11.0,180,,29.86,,,29.9,AA,,29.9,4430
10713,2013,8,13,1553,-7,CLR,9.0,FU,94.0,34.4,63.0,17.0,40.0,4.4,15.0,8.0,300,,26.99,,,29.87,AA,,29.97,4431
14635,2013,9,2,353,-5,CLR,10.0,,75.0,23.9,74.0,23.1,73.0,22.8,94.0,0.0,000,,29.92,,,29.94,AA,,29.95,4432
13495,2013,7,20,2253,-6,FEW020 SCT150 BKN250,10.0,,79.0,26.1,75.0,23.8,73.0,22.8,82.0,10.0,200,,29.98,,,30.01,AA,,30.0,4433
12173,2013,4,17,953,-10,FEW026 SCT033 SCT048,10.0,,81.0,27.2,73.0,22.7,69.0,20.6,67.0,10.0,050,,30.11,,,30.13,AA,,30.13,4434
12478,2013,7,4,51,-5,FEW033 SCT250,10.0,,74.0,23.3,72.0,22.2,71.0,21.7,90.0,6.0,200,,30.22,,,30.24,AA,,30.24,4435
13795,2013,5,30,1035,-5,SCT034 BKN044,10.0,,84.0,29.0,73.0,22.9,68.0,20.0,59.0,6.0,200,,30.18,,,,AA,,30.28,4436
14307,2013,4,10,2002,-5,BKN008CB OVC037CB,5.0,+TSRA BR,46.0,8.0,46.0,7.5,45.0,7.0,96.0,6.0,160,,29.89,,,,SP,,29.96,4437
14307,2013,4,3,2051,-5,CLR,10.0,,36.0,2.2,28.0,-2.2,10.0,-12.2,34.0,17.0,300,23.0,30.09,,,30.16,AA,,30.16,4438
10397,2013,9,17,1650,-5,OVC030,10.0,,75.0,24.0,67.0,19.6,63.0,17.0,66.0,14.0,090,,29.06,,,,SP,,30.16,4439
13930,2013,6,15,551,-6,SCT080 OVC100,10.0,,64.0,17.8,60.0,15.8,58.0,14.4,81.0,0.0,000,,29.3,,,30.01,AA,,30.02,4440
14100,2013,5,1,1654,-5,CLR,10.0,,65.0,18.3,53.0,11.5,41.0,5.0,42.0,9.0,090,,30.4,,,30.42,AA,,30.43,4441
11618,2013,7,2,136,-5,FEW007 SCT013 BKN019,10.0,,75.0,24.0,73.0,22.7,72.0,22.0,90.0,3.0,150,,30.02,,,,SP,,30.05,4442
14027,2013,6,5,2237,-5,FEW018CB BKN024CB BKN120,10.0,-RA,79.0,26.0,76.0,24.5,75.0,24.0,88.0,11.0,100,,29.9,,,,SP,,29.92,4443
11433,2013,8,30,2244,-5,FEW020 BKN030 OVC045CB,4.0,+TSRA BR,73.0,23.0,71.0,21.6,70.0,21.0,90.0,6.0,VR ,,29.11,,,,SP,,29.82,4444
13795,2013,9,8,2155,-5,CLR,7.0,,70.0,21.0,67.0,19.7,66.0,19.0,87.0,0.0,000,,29.89,,,,AA,,29.99,4445
10713,2013,9,16,1553,-7,CLR,10.0,,85.0,29.4,57.0,14.0,33.0,0.6,15.0,10.0,340,,26.85,,,29.72,AA,,29.82,4446
14057,2013,8,14,2253,-8,FEW050 OVC110,10.0,,69.0,20.6,64.0,17.8,61.0,16.1,76.0,0.0,000,,29.83,,,29.95,AA,T,29.95,4447
11066,2013,9,1,1051,-5,SCT020 SCT070 BKN140,10.0,,78.0,25.6,71.0,21.5,67.0,19.4,69.0,8.0,200,,28.96,,,29.81,AA,,29.83,4448
13930,2013,5,23,1951,-6,CLR,10.0,,44.0,6.7,40.0,4.2,34.0,1.1,68.0,11.0,020,18.0,29.5,,,30.24,AA,,30.23,4449
13830,2013,10,24,1554,-10,FEW040,10.0,,85.0,29.4,73.0,22.7,67.0,19.4,55.0,22.0,030,,29.85,,,29.91,AA,,29.9,4450
